CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB) [Mobile],Activity
621,1173,195,331,390,36.8,19.4,83.5,Frying and Boiling
621,1149,194,322,379,36.9,19.4,62.4,Frying and Boiling
620,1130,192,320,376,36.8,19.4,62.7,Frying and Boiling
620,1052,189,313,367,36.8,19.4,61.8,Frying and Boiling
619,1041,188,308,361,36.8,19.4,72.1,Frying and Boiling
619,1034,189,307,359,36.8,19.4,65.5,Frying and Boiling
619,982,187,304,353,36.8,19.4,62.4,Frying and Boiling
619,1007,188,302,349,36.8,19.4,62.1,Frying and Boiling
619,955,187,300,344,36.9,19.4,62.1,Frying and Boiling
619,915,188,298,341,36.8,19.4,62.4,Frying and Boiling
619,897,187,296,336,36.9,19.4,61.8,Frying and Boiling
618,880,188,296,335,36.9,19.4,62.4,Frying and Boiling
618,908,188,294,332,36.9,19.4,64.1,Frying and Boiling
618,947,189,295,332,36.9,19.4,73.4,Frying and Boiling
618,944,194,296,332,36.9,19.4,76.1,Frying and Boiling
619,954,196,299,334,36.9,19.4,69.3,Frying and Boiling
620,1015,198,303,337,36.9,19.4,62.7,Frying and Boiling
620,1042,218,349,395,36.9,19.4,63.3,Frying and Boiling
621,989,236,393,452,36.9,19.4,63,Frying and Boiling
621,957,237,395,454,36.9,19.4,65.5,Frying and Boiling
622,945,238,396,457,36.9,19.4,63,Frying and Boiling
623,873,237,394,456,37,19.4,62.7,Frying and Boiling
623,795,236,392,454,36.9,19.5,63,Frying and Boiling
622,722,236,389,453,37,19.5,75.9,Frying and Boiling
621,698,232,381,445,37,19.4,61.5,Frying and Boiling
621,671,228,374,439,37,19.5,62.4,Frying and Boiling
622,642,223,367,430,37,19.5,68,Frying and Boiling
623,630,221,363,425,37,19.5,66.6,Frying and Boiling
624,618,216,353,412,37,19.5,63.3,Frying and Boiling
625,586,210,345,403,37.1,19.5,64.1,Frying and Boiling
625,544,206,336,394,37.1,19.6,64.1,Frying and Boiling
626,523,202,329,385,37.1,19.5,62.1,Frying and Boiling
628,504,201,325,380,37.1,19.6,62.7,Frying and Boiling
629,460,198,316,371,37.1,19.6,62.7,Frying and Boiling
629,422,194,305,357,37.1,19.5,68.8,Frying and Boiling
630,400,191,301,350,37.1,19.5,77,Frying and Boiling
632,375,182,285,331,37.1,19.6,66.3,Frying and Boiling
634,383,175,275,317,37.1,19.5,62.7,Frying and Boiling
637,395,172,269,310,37.1,19.6,62.4,Frying and Boiling
639,388,165,259,298,37.1,19.6,62.7,Frying and Boiling
642,380,160,251,287,37.2,19.6,61.2,Frying and Boiling
645,380,158,248,282,37.2,19.6,62.7,Frying and Boiling
648,352,154,239,273,37.2,19.6,62.4,Frying and Boiling
651,332,150,234,266,37.2,19.6,61.5,Frying and Boiling
655,339,146,228,259,37.2,19.6,62.4,Frying and Boiling
658,346,143,220,252,37.2,19.6,63.6,Frying and Boiling
663,332,142,218,249,37.2,19.6,62.7,Frying and Boiling
668,326,137,211,240,37.3,19.6,61.8,Frying and Boiling
676,316,134,205,233,37.3,19.6,71.3,Frying and Boiling
683,318,130,201,225,37.3,19.6,71.6,Frying and Boiling
693,350,128,198,219,37.3,19.6,62.4,Frying and Boiling
698,350,124,195,212,37.3,19.7,61.5,Frying and Boiling
705,335,123,194,208,37.4,19.6,61.8,Frying and Boiling
710,339,120,190,203,37.3,19.7,68.3,Frying and Boiling
714,338,119,189,202,37.4,19.7,65.5,Frying and Boiling
717,345,117,186,201,37.4,19.7,61.5,Frying and Boiling
721,370,117,185,200,37.4,19.7,62.4,Frying and Boiling
723,378,117,185,200,37.4,19.7,81.4,Frying and Boiling
726,348,117,185,200,37.4,19.7,62.4,Frying and Boiling
728,343,119,186,201,37.5,19.7,61.2,Frying and Boiling
729,341,120,187,202,37.5,19.7,62.4,Frying and Boiling
729,373,119,187,201,37.5,19.7,66.3,Frying and Boiling
729,403,121,189,202,37.5,19.7,64.8,Frying and Boiling
730,397,124,191,204,37.5,19.7,62.7,Frying and Boiling
730,395,126,195,208,37.5,19.7,65,Frying and Boiling
730,409,128,196,210,37.5,19.7,62.1,Frying and Boiling
730,405,131,199,215,37.5,19.7,62.4,Frying and Boiling
730,350,133,199,217,37.5,19.7,63,Frying and Boiling
729,364,134,200,218,37.5,19.7,62.4,Frying and Boiling
728,382,135,201,219,37.5,19.7,62.1,Frying and Boiling
726,393,136,202,221,37.6,19.7,75.4,Frying and Boiling
724,387,136,202,221,37.5,19.7,76.2,Frying and Boiling
722,391,136,202,222,37.6,19.7,72.7,Frying and Boiling
718,366,135,202,221,37.6,19.7,62.7,Frying and Boiling
715,349,134,201,220,37.6,19.7,61.5,Frying and Boiling
710,306,132,200,217,37.6,19.7,65.2,Frying and Boiling
706,312,131,199,215,37.6,19.7,62.4,Frying and Boiling
702,330,129,197,210,37.6,19.7,69.9,Frying and Boiling
699,302,127,195,205,37.6,19.7,62.1,Frying and Boiling
695,309,126,194,203,37.6,19.7,62.1,Frying and Boiling
691,275,123,189,201,37.6,19.7,62.1,Frying and Boiling
686,290,120,185,198,37.6,19.7,62.4,Frying and Boiling
680,267,118,181,196,37.6,19.7,62.1,Frying and Boiling
674,250,115,176,194,37.6,19.7,70.7,Frying and Boiling
669,247,113,173,190,37.5,19.7,69.6,Frying and Boiling
664,246,110,169,186,37.6,19.7,62.4,Frying and Boiling
659,247,106,165,182,37.5,19.7,62.4,Frying and Boiling
653,249,105,161,177,37.5,19.7,62.4,Frying and Boiling
648,237,103,158,173,37.5,19.7,62.1,Frying and Boiling
639,231,101,156,170,37.5,19.7,67.7,Frying and Boiling
632,224,101,154,169,37.5,19.7,61.2,Frying and Boiling
623,207,99,151,165,37.5,19.7,74.3,Frying and Boiling
615,202,97,148,162,37.5,19.7,80.5,Frying and Boiling
609,183,97,146,162,37.4,19.7,61.8,Frying and Boiling
603,172,94,142,158,37.4,19.7,62.4,Frying and Boiling
598,164,93,141,157,37.4,19.7,61.8,Frying and Boiling
593,170,92,138,154,37.4,19.6,66.1,Frying and Boiling
588,158,90,135,150,37.3,19.6,64.1,Frying and Boiling
582,143,90,135,149,37.3,19.6,62.4,Frying and Boiling
576,141,89,133,146,37.3,19.6,61.5,Frying and Boiling
569,145,88,130,143,37.2,19.6,61.8,Frying and Boiling
563,145,87,128,139,37.3,19.6,62.1,Frying and Boiling
557,139,85,125,136,37.2,19.6,70.2,Frying and Boiling
552,126,84,123,135,37.2,19.6,61.2,Frying and Boiling
546,112,83,120,133,37.2,19.6,62.4,Frying and Boiling
543,100,84,119,132,37.2,19.6,75.9,Frying and Boiling
539,92,81,115,129,37.2,19.6,66.3,Frying and Boiling
536,77,81,114,129,37.2,19.6,61.8,Frying and Boiling
532,77,80,110,125,37.2,19.6,61.5,Frying and Boiling
529,66,79,109,124,37.1,19.6,62.1,Frying and Boiling
525,59,78,107,121,37.2,19.5,61.5,Frying and Boiling
522,50,76,107,118,37.1,19.5,61.8,Frying and Boiling
518,50,76,106,117,37.1,19.5,62.1,Frying and Boiling
516,50,74,104,115,37.1,19.5,67,Frying and Boiling
513,56,73,104,114,37.1,19.5,61.8,Frying and Boiling
511,49,72,103,114,37,19.5,62.1,Frying and Boiling
508,47,73,103,115,37,19.5,61.8,Frying and Boiling
506,37,72,103,115,37,19.4,62.4,Frying and Boiling
502,33,71,101,114,37,19.4,73.4,Frying and Boiling
499,24,72,101,113,37,19.4,74.2,Frying and Boiling
495,17,70,98,110,37,19.4,69,Frying and Boiling
492,13,70,98,109,36.9,19.4,63,Frying and Boiling
489,7,68,96,107,36.9,19.4,61.8,Frying and Boiling
487,0,67,95,106,36.9,19.4,61.8,Frying and Boiling
485,3,66,93,105,36.9,19.4,64.8,Frying and Boiling
484,0,65,93,104,36.9,19.4,62.7,Frying and Boiling
483,0,64,92,104,36.9,19.4,62.4,Frying and Boiling
481,0,63,92,103,36.9,19.4,62.4,Frying and Boiling
479,0,64,93,103,36.8,19.4,62.1,Frying and Boiling
476,0,62,91,101,36.8,19.4,61.5,Frying and Boiling
474,0,62,90,99,36.8,19.4,62.1,Frying and Boiling
472,0,61,90,99,36.8,19.4,71.4,Frying and Boiling
470,0,60,89,97,36.8,19.4,74.6,Frying and Boiling
468,0,60,88,97,36.8,19.4,61.8,Frying and Boiling
467,0,59,88,97,36.8,19.4,62.1,Frying and Boiling
465,0,59,87,96,36.8,19.4,63.3,Frying and Boiling
465,0,58,87,95,36.8,19.4,61.5,Frying and Boiling
464,0,58,87,93,36.8,19.4,62.1,Frying and Boiling
464,0,57,86,93,36.8,19.4,62.1,Frying and Boiling
464,0,57,86,92,36.8,19.4,68.3,Frying and Boiling
463,0,57,85,92,36.8,19.4,62.1,Frying and Boiling
462,0,57,85,92,36.8,19.4,62.4,Frying and Boiling
461,0,57,85,92,36.8,19.4,62.4,Frying and Boiling
460,0,58,86,91,36.8,19.4,73.9,Frying and Boiling
460,0,58,86,91,36.8,19.4,70.9,Frying and Boiling
459,0,59,86,91,36.7,19.3,71,Frying and Boiling
459,0,59,86,90,36.7,19.3,64.1,Frying and Boiling
459,0,59,86,90,36.7,19.3,64.6,Frying and Boiling
458,0,59,86,90,36.7,19.3,62.4,Frying and Boiling
458,0,60,85,89,36.7,19.3,63.3,Frying and Boiling
458,0,60,85,89,36.7,19.3,61.8,Frying and Boiling
457,0,59,84,90,36.7,19.3,64.1,Frying and Boiling
456,0,59,83,90,36.7,19.3,62.7,Frying and Boiling
455,0,59,83,90,36.7,19.3,64.3,Frying and Boiling
455,0,59,83,90,36.7,19.3,75.4,Frying and Boiling
455,0,59,83,90,36.7,19.3,64.8,Frying and Boiling
455,0,59,83,91,36.7,19.3,62.7,Frying and Boiling
454,0,59,83,91,36.7,19.3,70,Frying and Boiling
454,0,59,83,91,36.7,19.4,75.7,Frying and Boiling
454,0,59,83,90,36.7,19.3,64.6,Frying and Boiling
454,0,59,83,89,36.7,19.3,61.5,Frying and Boiling
454,0,59,83,89,36.7,19.3,63.3,Frying and Boiling
454,0,59,83,88,36.7,19.3,62.4,Frying and Boiling
453,0,59,83,88,36.7,19.3,63.6,Frying and Boiling
453,0,58,81,85,36.7,19.3,62.1,Frying and Boiling
452,0,58,81,84,36.7,19.2,73.9,Frying and Boiling
451,0,58,80,84,36.6,19.2,62.7,Frying and Boiling
451,0,58,81,85,36.6,19.3,63.3,Frying and Boiling
450,0,57,80,84,36.6,19.2,65,Frying and Boiling
449,0,57,80,84,36.6,19.2,63.3,Frying and Boiling
447,0,57,79,84,36.6,19.2,69.7,Frying and Boiling
446,0,57,79,84,36.5,19.2,68.9,Frying and Boiling
445,0,57,78,83,36.5,19.2,62.1,Frying and Boiling
443,0,57,78,83,36.5,19.2,62.4,Frying and Boiling
439,0,56,78,83,36.5,19.2,62.7,Frying and Boiling
436,0,56,77,83,36.5,19.2,63,Frying and Boiling
432,0,56,77,83,36.5,19.2,75.1,Frying and Boiling
429,0,55,77,82,36.5,19.2,69,Frying and Boiling
426,0,55,77,82,36.4,19.2,63.3,Frying and Boiling
425,0,55,76,82,36.4,19.2,81.6,Frying and Boiling
423,0,55,76,81,36.4,19.1,62.4,Frying and Boiling
421,0,54,75,81,36.3,19.1,62.4,Frying and Boiling
419,0,54,75,80,36.3,19.1,62.4,Frying and Boiling
417,0,54,75,81,36.3,19.1,68.6,Frying and Boiling
415,0,54,75,81,36.3,19.1,67.7,Frying and Boiling
415,0,54,75,81,36.3,19.1,62.1,Frying and Boiling
414,0,54,75,82,36.2,19.1,62.1,Frying and Boiling
413,0,54,76,83,36.2,19.1,66.8,Frying and Boiling
413,0,54,76,83,36.2,19.1,61.2,Frying and Boiling
413,0,54,76,83,36.2,19.1,62.7,Frying and Boiling
412,0,55,77,84,36.2,19.1,64.8,Frying and Boiling
412,0,55,77,84,36.2,19.1,61.5,Frying and Boiling
413,0,54,76,83,36.3,19.1,81,Frying and Boiling
414,0,55,77,85,36.3,19.1,62.1,Frying and Boiling
415,0,54,77,84,36.2,19.1,62.4,Frying and Boiling
417,0,54,77,84,36.2,19.1,62.1,Frying and Boiling
418,0,55,79,85,36.2,19.1,68.2,Frying and Boiling
419,0,55,78,84,36.3,19.1,65.9,Frying and Boiling
420,0,56,79,86,36.2,19.1,62.7,Frying and Boiling
421,0,55,78,85,36.2,19.1,62.1,Frying and Boiling
422,0,56,80,86,36.2,19.1,62.7,Frying and Boiling
423,0,56,80,85,36.2,19.1,64.8,Frying and Boiling
424,0,56,80,85,36.2,19.1,62.4,Frying and Boiling
425,0,55,79,83,36.2,19.1,62.4,Frying and Boiling
427,0,55,79,83,36.2,19.1,61.8,Frying and Boiling
428,0,55,80,83,36.2,19.1,78.2,Frying and Boiling
432,0,56,81,85,36.2,19.1,62.4,Frying and Boiling
437,0,55,80,85,36.2,19.1,61.8,Frying and Boiling
406,0,89,126,132,34.9,18.4,70.52,Frying and Boiling
408,0,87,122,129,34.9,18.4,64.15,Frying and Boiling
408,0,83,116,124,34.9,18.4,60.87,Frying and Boiling
409,0,82,113,120,35,18.5,55.88,Frying and Boiling
410,0,80,109,115,35,18.4,58.99,Frying and Boiling
411,0,79,107,114,35,18.5,55.84,Frying and Boiling
414,0,77,106,111,35,18.5,73.67,Frying and Boiling
418,0,76,105,109,35,18.5,65.31,Frying and Boiling
423,0,71,98,104,35,18.5,74.78,Frying and Boiling
430,0,64,88,93,35,18.5,65.86,Frying and Boiling
439,0,62,86,92,35,18.5,60.07,Frying and Boiling
446,0,60,83,88,35,18.4,70.07,Frying and Boiling
454,0,60,82,86,35,18.4,58.82,Frying and Boiling
459,0,58,80,83,35,18.4,62.14,Frying and Boiling
461,0,57,79,81,35,18.4,70.62,Frying and Boiling
461,0,55,77,79,34.9,18.4,72.32,Frying and Boiling
462,0,54,76,78,34.9,18.4,61.64,Frying and Boiling
462,0,52,74,76,34.9,18.4,57.49,Frying and Boiling
462,0,50,71,74,35,18.4,62.36,Frying and Boiling
462,0,49,70,71,35,18.4,72.79,Frying and Boiling
461,0,48,69,70,35,18.4,69.87,Frying and Boiling
459,0,48,68,70,35,18.4,72.89,Frying and Boiling
455,0,47,67,69,35,18.5,62.73,Frying and Boiling
453,0,46,66,68,35,18.4,74.47,Frying and Boiling
451,0,46,65,68,34.9,18.4,64.92,Frying and Boiling
451,0,45,65,67,35,18.4,64.95,Frying and Boiling
451,0,44,65,67,35,18.4,73.49,Frying and Boiling
451,0,44,64,66,35,18.4,65.39,Frying and Boiling
451,0,43,63,65,35,18.4,71.02,Frying and Boiling
451,0,43,63,65,35,18.4,69.54,Frying and Boiling
451,0,42,62,64,35,18.5,56.58,Frying and Boiling
452,0,41,61,64,35,18.5,67.05,Frying and Boiling
454,0,42,61,64,35,18.5,71.45,Frying and Boiling
456,0,40,60,63,35,18.5,65.91,Frying and Boiling
459,0,40,60,63,35,18.5,61.42,Frying and Boiling
461,0,40,60,63,35,18.5,56.6,Frying and Boiling
464,0,40,59,63,35.1,18.5,68.22,Frying and Boiling
467,0,38,58,62,35.1,18.5,61.13,Frying and Boiling
468,0,38,57,62,35,18.5,67.05,Frying and Boiling
470,0,38,55,61,35.1,18.6,63.52,Frying and Boiling
472,0,38,55,60,35.1,18.6,68.8,Frying and Boiling
475,0,37,54,60,35.1,18.6,62.03,Frying and Boiling
477,0,37,54,60,35.2,18.6,55.85,Frying and Boiling
478,0,37,54,60,35.2,18.6,72.4,Frying and Boiling
480,0,37,54,59,35.2,18.6,62.05,Frying and Boiling
482,0,37,54,59,35.2,18.6,74.96,Frying and Boiling
483,0,38,55,61,35.3,18.6,60.49,Frying and Boiling
485,0,37,54,59,35.3,18.6,74.6,Frying and Boiling
486,0,37,54,59,35.3,18.6,73.96,Frying and Boiling
487,0,37,53,59,35.3,18.6,56.5,Frying and Boiling
488,0,37,53,58,35.3,18.7,67.75,Frying and Boiling
490,0,37,53,57,35.4,18.7,62.27,Frying and Boiling
492,0,37,52,56,35.4,18.7,71.02,Frying and Boiling
495,0,37,52,56,35.4,18.7,68.59,Frying and Boiling
497,0,38,53,56,35.4,18.7,74.06,Frying and Boiling
498,0,38,53,55,35.5,18.7,57.86,Frying and Boiling
500,0,38,53,55,35.5,18.7,67.15,Frying and Boiling
502,0,37,53,55,35.5,18.7,70.63,Frying and Boiling
503,0,37,53,54,35.5,18.7,55.7,Frying and Boiling
505,0,37,53,54,35.6,18.7,56.34,Frying and Boiling
506,0,37,52,53,35.6,18.7,70.57,Frying and Boiling
507,0,37,52,53,35.5,18.7,62.33,Frying and Boiling
509,0,37,51,53,35.6,18.7,62.66,Frying and Boiling
510,0,37,51,54,35.6,18.8,66.34,Frying and Boiling
511,0,37,51,54,35.6,18.8,67.1,Frying and Boiling
513,0,36,51,53,35.7,18.8,68.58,Frying and Boiling
514,0,36,51,53,35.6,18.8,73.98,Frying and Boiling
517,0,36,50,52,35.6,18.8,62.44,Frying and Boiling
520,0,36,50,51,35.7,18.8,70.26,Frying and Boiling
523,0,35,49,51,35.7,18.8,66.48,Frying and Boiling
528,0,35,49,50,35.7,18.8,65.59,Frying and Boiling
532,0,35,48,49,35.7,18.8,62.96,Frying and Boiling
538,0,35,48,49,35.7,18.8,67.99,Frying and Boiling
543,0,35,48,49,35.7,18.9,59.99,Frying and Boiling
551,0,35,48,49,35.7,18.8,57.27,Frying and Boiling
557,0,35,48,49,35.7,18.9,69.71,Frying and Boiling
563,0,36,48,50,35.7,18.9,64.98,Frying and Boiling
567,0,36,48,50,35.7,18.9,62.74,Frying and Boiling
571,0,36,48,51,35.8,18.9,66.23,Frying and Boiling
574,0,36,49,51,35.8,18.9,60.24,Frying and Boiling
579,0,36,49,52,35.8,18.9,60.21,Frying and Boiling
584,0,37,50,54,35.8,18.9,63.93,Frying and Boiling
591,0,36,49,53,35.9,18.9,74.93,Frying and Boiling
596,0,36,49,52,35.8,18.9,60.71,Frying and Boiling
602,0,36,49,52,35.9,18.9,73.33,Frying and Boiling
606,0,36,48,52,35.9,18.9,64.82,Frying and Boiling
609,0,36,48,52,35.9,18.9,57.45,Frying and Boiling
613,0,36,48,52,36,19,72.06,Frying and Boiling
618,0,36,49,52,36,19,64.04,Frying and Boiling
622,0,37,50,53,36,19,72.97,Frying and Boiling
627,0,37,50,53,36,19,63.9,Frying and Boiling
631,0,38,51,53,36.1,19,56.76,Frying and Boiling
634,0,40,52,55,36.1,19,68.64,Frying and Boiling
637,0,41,55,57,36.1,19.1,71.91,Frying and Boiling
639,0,43,57,60,36.2,19.1,61.39,Frying and Boiling
641,0,51,70,71,36.2,19.1,61.95,Frying and Boiling
643,0,62,83,86,36.2,19.1,56.3,Frying and Boiling
645,0,70,92,94,36.2,19.1,65.84,Frying and Boiling
647,0,79,102,106,36.2,19.1,72.83,Frying and Boiling
648,0,80,105,108,36.2,19.1,72.03,Frying and Boiling
650,0,83,107,115,36.2,19.1,69.24,Frying and Boiling
652,0,100,136,145,36.3,19.1,73.55,Frying and Boiling
653,0,107,155,167,36.3,19.1,67.75,Frying and Boiling
653,0,117,177,195,36.3,19.1,70.87,Frying and Boiling
653,0,120,185,201,36.3,19.2,65.18,Frying and Boiling
654,0,121,186,202,36.4,19.1,57.43,Frying and Boiling
654,0,120,186,202,36.3,19.2,59.02,Frying and Boiling
654,0,120,185,201,36.4,19.2,57.78,Frying and Boiling
654,0,119,185,201,36.4,19.2,70.81,Frying and Boiling
653,0,118,184,200,36.4,19.2,55.53,Frying and Boiling
652,0,116,181,198,36.4,19.2,66.08,Frying and Boiling
650,0,114,178,196,36.4,19.2,62.38,Frying and Boiling
648,0,111,173,192,36.5,19.2,71.07,Frying and Boiling
646,0,110,172,189,36.5,19.2,66.03,Frying and Boiling
645,0,106,166,185,36.5,19.2,67.24,Frying and Boiling
643,0,105,161,178,36.5,19.2,56.72,Frying and Boiling
642,0,104,158,175,36.6,19.3,61.19,Frying and Boiling
641,0,97,148,164,36.6,19.2,74.99,Frying and Boiling
642,0,90,132,146,36.6,19.3,69.38,Frying and Boiling
641,0,86,126,138,36.7,19.3,65.51,Frying and Boiling
641,0,84,121,134,36.7,19.3,70.38,Frying and Boiling
642,0,83,117,129,36.7,19.3,71.47,Frying and Boiling
643,0,81,114,125,36.7,19.4,56.48,Frying and Boiling
643,0,80,111,121,36.8,19.4,74.45,Frying and Boiling
643,0,78,109,119,36.8,19.4,67.85,Frying and Boiling
643,0,76,106,115,36.8,19.4,64,Frying and Boiling
643,0,73,105,112,36.8,19.4,68.6,Frying and Boiling
643,0,72,104,110,36.8,19.4,61.89,Frying and Boiling
644,0,71,102,107,36.9,19.4,72.56,Frying and Boiling
644,0,70,99,105,36.9,19.4,70.61,Frying and Boiling
644,0,70,98,104,36.9,19.4,67.8,Frying and Boiling
644,0,68,96,101,36.9,19.4,58.64,Frying and Boiling
643,0,67,95,101,36.9,19.4,74.33,Frying and Boiling
642,0,64,89,94,36.9,19.4,63.65,Frying and Boiling
641,0,60,83,91,36.9,19.4,73.21,Frying and Boiling
639,0,59,82,90,36.9,19.4,56.11,Frying and Boiling
637,0,58,80,87,36.8,19.4,57.48,Frying and Boiling
634,0,57,79,86,36.8,19.4,58.06,Frying and Boiling
627,0,57,78,85,36.8,19.4,58.29,Frying and Boiling
620,0,56,76,83,36.8,19.4,61.45,Frying and Boiling
609,0,54,74,81,36.9,19.4,69.19,Frying and Boiling
599,0,55,74,81,36.8,19.4,61.92,Frying and Boiling
588,0,54,73,80,36.8,19.4,73.82,Frying and Boiling
582,0,55,74,81,36.9,19.4,72.9,Frying and Boiling
579,0,57,77,84,36.9,19.4,71.92,Frying and Boiling
579,0,57,77,83,37,19.5,60.01,Frying and Boiling
579,0,57,77,83,37,19.5,67.7,Frying and Boiling
580,0,57,78,83,37,19.5,66.02,Frying and Boiling
580,0,57,79,84,37,19.5,57.5,Frying and Boiling
581,0,57,79,84,37,19.5,61.06,Frying and Boiling
585,0,58,80,84,37.1,19.5,65.67,Frying and Boiling
591,0,57,79,83,37.1,19.5,65.05,Frying and Boiling
599,0,56,79,83,37.1,19.5,58.37,Frying and Boiling
604,0,56,78,82,37.1,19.5,73.83,Frying and Boiling
605,0,54,74,80,37,19.4,58.08,Frying and Boiling
605,0,50,70,72,37,19.4,68.17,Frying and Boiling
605,0,47,64,68,36.9,19.4,69.41,Frying and Boiling
598,0,45,62,67,36.9,19.4,67.1,Frying and Boiling
567,0,45,62,67,36.9,19.4,71.85,Frying and Boiling
545,0,44,60,66,36.9,19.4,66.27,Frying and Boiling
530,0,45,61,67,36.9,19.4,71.5,Frying and Boiling
522,0,44,62,67,36.9,19.4,55.57,Frying and Boiling
516,0,45,62,68,36.9,19.4,55.91,Frying and Boiling
514,0,46,64,69,36.9,19.4,67.83,Frying and Boiling
514,0,47,65,70,36.9,19.4,66.54,Frying and Boiling
513,0,47,65,70,36.9,19.4,68.02,Frying and Boiling
513,0,49,67,72,37,19.5,70.34,Frying and Boiling
513,0,49,68,72,37,19.5,63.33,Frying and Boiling
513,0,51,69,74,37,19.5,67.78,Frying and Boiling
513,0,51,69,74,37.1,19.5,64.96,Frying and Boiling
514,0,52,71,75,37.1,19.5,67.54,Frying and Boiling
517,0,51,70,75,37.1,19.5,60.79,Frying and Boiling
519,0,52,71,76,37.1,19.5,74.13,Frying and Boiling
519,0,51,70,75,37.1,19.5,64.66,Frying and Boiling
519,0,52,71,76,37.1,19.6,71.09,Frying and Boiling
520,0,52,71,76,37.1,19.5,68.7,Frying and Boiling
520,0,51,70,74,37.1,19.6,60.95,Frying and Boiling
520,0,52,71,75,37.1,19.6,56.46,Frying and Boiling
520,0,53,71,75,37.1,19.6,56.2,Frying and Boiling
520,0,54,72,75,37.1,19.6,63.79,Frying and Boiling
523,0,54,71,75,37.2,19.6,64.69,Frying and Boiling
525,0,55,72,75,37.2,19.6,59.08,Frying and Boiling
526,0,56,73,76,37.2,19.6,67.13,Frying and Boiling
526,0,58,74,77,37.2,19.6,61.25,Frying and Boiling
526,0,58,74,77,37.3,19.6,69.37,Frying and Boiling
527,0,59,74,78,37.3,19.6,69.68,Frying and Boiling
528,0,58,74,77,37.3,19.6,72.22,Frying and Boiling
531,0,58,74,77,37.3,19.7,74.51,Frying and Boiling
533,0,57,73,77,37.4,19.7,57.62,Frying and Boiling
534,0,57,73,76,37.4,19.7,62.41,Frying and Boiling
535,0,57,73,76,37.4,19.7,66.23,Frying and Boiling
538,0,58,73,77,37.4,19.7,61.38,Frying and Boiling
540,0,59,75,77,37.5,19.7,64.33,Frying and Boiling
544,0,60,76,79,37.5,19.7,60.35,Frying and Boiling
546,0,60,78,80,37.5,19.7,59.96,Frying and Boiling
548,0,60,78,80,37.5,19.7,56.94,Frying and Boiling
550,0,61,80,82,37.6,19.7,60.8,Frying and Boiling
551,0,62,80,83,37.6,19.7,62.68,Frying and Boiling
552,0,60,79,81,37.6,19.7,67.31,Frying and Boiling
550,0,56,73,76,37.5,19.7,59.97,Frying and Boiling
547,0,55,72,75,37.5,19.7,72.31,Frying and Boiling
545,0,56,73,77,37.5,19.7,58.19,Frying and Boiling
545,0,56,74,78,37.5,19.7,61.55,Frying and Boiling
544,0,58,79,81,37.5,19.7,66.55,Frying and Boiling
543,0,61,81,86,37.5,19.7,61.25,Frying and Boiling
537,0,61,81,87,37.6,19.7,70.26,Frying and Boiling
532,0,61,82,88,37.5,19.7,64.97,Frying and Boiling
527,0,61,82,88,37.6,19.7,65.29,Frying and Boiling
524,0,62,83,88,37.6,19.8,64.98,Frying and Boiling
523,0,62,83,88,37.6,19.8,61.17,Frying and Boiling
523,0,63,83,89,37.6,19.8,55.46,Frying and Boiling
523,0,63,84,90,37.7,19.8,73.9,Frying and Boiling
523,0,65,85,91,37.7,19.8,65.11,Frying and Boiling
524,0,66,86,92,37.7,19.9,74.33,Frying and Boiling
526,0,68,87,93,37.7,19.9,59.3,Frying and Boiling
529,0,68,88,95,37.8,19.9,62.06,Frying and Boiling
533,0,68,88,96,37.8,19.9,56.01,Frying and Boiling
540,0,70,91,99,37.8,19.9,64.9,Frying and Boiling
549,0,73,94,102,37.8,19.9,72.65,Frying and Boiling
556,0,74,94,103,37.8,19.9,68.09,Frying and Boiling
563,0,73,94,102,37.8,19.9,64.41,Frying and Boiling
566,0,73,93,101,37.8,19.9,65.73,Frying and Boiling
568,0,73,93,101,37.8,19.9,71.94,Frying and Boiling
568,0,73,94,102,37.9,19.9,63.62,Frying and Boiling
570,0,73,96,103,37.9,19.9,72.65,Frying and Boiling
571,0,74,96,104,37.9,19.9,69.55,Frying and Boiling
572,0,75,98,104,37.9,19.9,70.28,Frying and Boiling
573,0,75,98,105,37.9,19.9,62.32,Frying and Boiling
574,0,76,99,105,37.9,19.9,63.01,Frying and Boiling
573,0,76,99,105,37.9,19.9,66.41,Frying and Boiling
573,0,75,98,105,37.8,19.9,58.89,Frying and Boiling
572,0,75,97,104,37.8,19.9,66.06,Frying and Boiling
570,0,74,97,104,37.8,19.9,56.47,Frying and Boiling
568,0,74,96,103,37.8,19.9,65.09,Frying and Boiling
565,0,74,96,103,37.8,19.9,70.29,Frying and Boiling
563,0,73,95,102,37.8,19.9,60.59,Frying and Boiling
560,0,73,95,101,37.8,19.9,74.78,Frying and Boiling
558,0,72,96,100,37.8,19.9,68.61,Frying and Boiling
552,0,72,96,101,37.8,19.9,57.38,Frying and Boiling
546,0,72,95,100,37.8,19.9,74.5,Frying and Boiling
539,0,72,95,101,37.8,19.9,62.88,Frying and Boiling
532,0,73,94,101,37.8,19.9,70.9,Frying and Boiling
525,0,73,93,101,37.8,19.9,61.78,Frying and Boiling
520,0,72,93,101,37.8,19.9,73.78,Frying and Boiling
514,0,72,93,101,37.8,19.9,70.1,Frying and Boiling
