Date,Time,CO (ppm),NO2 (ppm),CO2 (ppm),TVOC (ppb),PM1 (ug/m3),PM2.5 (ug/m3),PM10 (ug/m3),Temperature (C),Humidity (%),Sound (dB) [Mobile],Activity
05-09-2024,08:50:19,30.8,0.2,785,129,208,389,448,35.9,18.9,63.3,Frying and Boiling
05-09-2024,08:50:24,32,0.2,783,126,212,396,457,35.9,18.9,62.7,Frying and Boiling
05-09-2024,08:50:30,32,0.2,781,114,214,398,459,35.9,18.9,62.1,Frying and Boiling
05-09-2024,08:50:35,32.2,0.2,778,111,217,402,463,35.8,18.9,62.7,Frying and Boiling
05-09-2024,08:50:41,32,0.2,775,99,219,402,462,35.9,18.9,63.3,Frying and Boiling
05-09-2024,08:50:47,27.3,0.2,770,100,219,399,459,35.9,18.9,61.8,Frying and Boiling
05-09-2024,08:50:52,32,0.2,766,97,218,396,453,35.8,18.9,70.3,Frying and Boiling
05-09-2024,08:50:58,32.2,0.2,761,93,216,388,442,35.8,18.9,68.9,Frying and Boiling
05-09-2024,08:51:03,28.8,0.2,756,99,214,386,439,35.8,18.9,62.1,Frying and Boiling
05-09-2024,08:51:09,28.4,0.2,751,91,211,379,428,35.9,18.9,63,Frying and Boiling
05-09-2024,08:51:14,27.3,0.2,746,93,206,370,416,35.9,18.9,62.1,Frying and Boiling
05-09-2024,08:51:20,32,0.2,741,93,202,359,403,35.9,18.9,62.4,Frying and Boiling
05-09-2024,08:51:26,32,0.2,736,95,200,350,394,35.8,18.9,62.1,Frying and Boiling
05-09-2024,08:51:31,28.4,0.2,731,88,199,345,388,35.9,18.9,61.8,Frying and Boiling
05-09-2024,08:51:37,26.6,0.2,728,78,197,335,376,35.9,18.9,62.7,Frying and Boiling
05-09-2024,08:51:42,32,0.2,726,74,192,324,365,35.9,18.9,76.7,Frying and Boiling
05-09-2024,08:51:48,32,0.2,725,68,187,313,351,35.9,18.9,64.6,Frying and Boiling
05-09-2024,08:51:54,32,0.2,724,63,182,303,340,35.9,18.9,64.6,Frying and Boiling
05-09-2024,08:51:59,32,0.2,724,55,176,293,328,35.9,18.9,63,Frying and Boiling
05-09-2024,08:52:05,30.8,0.2,725,64,173,287,322,36,18.9,63,Frying and Boiling
05-09-2024,08:52:10,32,0.2,725,53,169,278,310,35.9,18.9,61.5,Frying and Boiling
05-09-2024,08:52:16,32,0.2,725,47,166,274,304,35.9,18.9,62.7,Frying and Boiling
05-09-2024,08:52:22,32,0.2,727,57,162,266,295,35.9,18.9,62.7,Frying and Boiling
05-09-2024,08:52:27,32,0.2,730,55,154,252,280,36,18.9,62.4,Frying and Boiling
05-09-2024,08:52:33,30.8,0.2,732,50,152,248,277,35.9,18.9,63.3,Frying and Boiling
05-09-2024,08:52:38,32,0.2,734,70,147,240,269,35.9,18.9,73.9,Frying and Boiling
05-09-2024,08:52:44,32,0.2,735,78,143,233,260,35.9,18.9,62.7,Frying and Boiling
05-09-2024,08:52:50,32.2,0.2,737,93,142,229,257,36,18.9,62.4,Frying and Boiling
05-09-2024,08:52:55,32.2,0.2,739,86,138,223,250,36,18.9,73.9,Frying and Boiling
05-09-2024,08:53:01,32.2,0.2,740,93,134,217,243,36,18.9,70.8,Frying and Boiling
05-09-2024,08:53:06,32.2,0.2,741,102,130,211,236,36,18.9,62.1,Frying and Boiling
05-09-2024,08:53:12,32.6,0.2,742,141,127,205,229,36,18.9,62.4,Frying and Boiling
05-09-2024,08:53:17,32.7,0.2,742,169,125,202,226,35.9,18.9,62.7,Frying and Boiling
05-09-2024,08:53:23,32.9,0.2,743,181,122,201,220,36,18.9,61.5,Frying and Boiling
05-09-2024,08:53:29,33.1,0.2,744,193,117,196,213,36,18.9,61.8,Frying and Boiling
05-09-2024,08:53:34,33.5,0.2,744,236,115,192,207,36,19,62.1,Frying and Boiling
05-09-2024,08:53:40,30.6,0.2,744,282,112,187,202,36,18.9,69,Frying and Boiling
05-09-2024,08:53:45,34.6,0.2,743,314,109,183,200,36,19,79.2,Frying and Boiling
05-09-2024,08:53:51,35.3,0.2,743,342,108,181,199,36,19,62.7,Frying and Boiling
05-09-2024,08:53:57,32.6,0.2,743,399,106,176,196,36,19,64.8,Frying and Boiling
05-09-2024,08:54:02,33.3,0.2,742,443,107,174,195,36,19,65.7,Frying and Boiling
05-09-2024,08:54:08,37.3,0.2,741,433,107,173,194,36,19,64.3,Frying and Boiling
05-09-2024,08:54:13,38.9,0.2,740,486,106,172,191,36,19,61.5,Frying and Boiling
05-09-2024,08:54:19,40.9,0.2,739,567,113,180,196,36,19,64.8,Frying and Boiling
05-09-2024,08:54:25,39.9,0.2,737,921,129,199,209,36,19,75.3,Frying and Boiling
05-09-2024,08:54:30,44.9,0.2,736,1122,146,224,245,36,19,62.4,Frying and Boiling
05-09-2024,08:54:36,54.4,0.2,735,1211,158,248,279,36,19,62.1,Frying and Boiling
05-09-2024,08:54:41,61,0.2,735,1221,177,296,350,36,19,63.6,Frying and Boiling
05-09-2024,08:54:47,65.4,0.2,734,1244,189,330,402,36.1,19,63.3,Frying and Boiling
05-09-2024,08:54:53,66.7,0.2,733,1202,194,337,413,36.1,19,63,Frying and Boiling
05-09-2024,08:54:58,71.9,0.2,733,1157,195,341,420,36.1,19,69.2,Frying and Boiling
05-09-2024,08:55:04,74.9,0.2,733,1107,196,346,426,36.1,19,68.9,Frying and Boiling
05-09-2024,08:55:09,78.8,0.2,733,1084,197,348,429,36.1,19.1,62.1,Frying and Boiling
05-09-2024,08:55:15,82.2,0.2,732,1041,196,348,427,36.1,19.1,62.4,Frying and Boiling
05-09-2024,08:55:20,84.9,0.2,732,998,196,347,423,36.1,19.1,62.1,Frying and Boiling
05-09-2024,08:55:26,86.5,0.2,733,905,196,344,416,36.1,19.1,69.5,Frying and Boiling
05-09-2024,08:55:32,87.7,0.2,733,864,194,339,407,36.1,19.1,65.2,Frying and Boiling
05-09-2024,08:55:37,88.1,0.2,733,777,192,336,403,36.2,19.1,62.7,Frying and Boiling
05-09-2024,08:55:43,87.3,0.2,733,660,189,332,396,36.2,19.1,62.7,Frying and Boiling
05-09-2024,08:55:48,87.7,0.2,732,592,187,326,389,36.2,19.1,77.5,Frying and Boiling
05-09-2024,08:55:54,85.3,0.2,732,523,184,321,382,36.2,19.1,66.3,Frying and Boiling
05-09-2024,08:56:00,81.4,0.2,731,481,180,314,373,36.1,19.1,62.1,Frying and Boiling
05-09-2024,08:56:05,76,0.2,731,398,175,305,364,36.1,19,62.7,Frying and Boiling
05-09-2024,08:56:11,69.9,0.2,731,338,159,277,324,36.1,19,64.6,Frying and Boiling
05-09-2024,08:56:16,67.3,0.2,730,321,149,256,296,36.1,19,61.2,Frying and Boiling
05-09-2024,08:56:22,67.9,0.2,729,292,144,248,285,36.1,19,63,Frying and Boiling
05-09-2024,08:56:28,61.8,0.2,725,263,141,240,278,36.1,19,64.6,Frying and Boiling
05-09-2024,08:56:33,58.1,0.2,710,227,137,234,270,36,19,63.3,Frying and Boiling
05-09-2024,08:56:39,57,0.2,697,193,135,231,267,36,19,62.7,Frying and Boiling
05-09-2024,08:56:44,56.8,0.2,682,169,133,227,262,36,18.9,62.4,Frying and Boiling
05-09-2024,08:56:50,52.5,0.2,670,164,130,222,257,35.9,18.9,63,Frying and Boiling
05-09-2024,08:56:55,50.8,0.2,659,136,128,217,252,35.9,18.9,62.1,Frying and Boiling
05-09-2024,08:57:01,54.4,0.2,654,143,124,212,247,35.9,18.9,67.5,Frying and Boiling
05-09-2024,08:57:07,51.3,0.2,650,138,124,211,245,35.9,18.9,66.8,Frying and Boiling
05-09-2024,08:57:12,49.6,0.2,646,143,122,208,241,35.9,18.9,72.1,Frying and Boiling
05-09-2024,08:57:18,46.2,0.2,642,135,122,209,241,35.9,18.9,63.8,Frying and Boiling
05-09-2024,08:57:23,44.6,0.2,640,147,122,209,240,35.9,18.9,62.4,Frying and Boiling
05-09-2024,08:57:29,49.3,0.2,640,144,122,209,240,36,18.9,62.1,Frying and Boiling
05-09-2024,08:57:35,46.7,0.2,640,139,123,208,240,36,18.9,61.8,Frying and Boiling
05-09-2024,08:57:40,46.9,0.2,640,113,122,206,238,36,18.9,68.8,Frying and Boiling
05-09-2024,08:57:46,45.8,0.2,639,106,122,204,235,35.9,18.9,61.2,Frying and Boiling
05-09-2024,08:57:51,44.9,0.2,639,99,121,203,232,36,18.9,75.2,Frying and Boiling
05-09-2024,08:57:57,44,0.2,639,88,120,202,228,35.9,18.9,76.5,Frying and Boiling
05-09-2024,08:58:03,41.4,0.2,638,84,117,198,221,35.9,18.9,61.8,Frying and Boiling
05-09-2024,08:58:08,42.2,0.2,639,82,115,195,216,35.9,18.9,62.1,Frying and Boiling
05-09-2024,08:58:14,41.6,0.2,639,74,114,194,213,35.9,18.9,65.9,Frying and Boiling
05-09-2024,08:58:19,40.9,0.2,639,80,114,191,211,35.9,18.9,61.5,Frying and Boiling
05-09-2024,08:58:25,40.5,0.2,639,85,112,189,208,35.9,18.9,61.8,Frying and Boiling
05-09-2024,08:58:31,38.5,0.2,640,83,111,189,206,35.9,18.9,62.1,Frying and Boiling
05-09-2024,08:58:36,39.3,0.2,640,68,111,189,205,35.9,18.9,62.4,Frying and Boiling
05-09-2024,08:58:42,38.7,0.2,640,65,112,189,204,35.9,18.9,83.7,Frying and Boiling
05-09-2024,08:58:47,38.3,0.2,640,65,113,188,204,35.8,18.9,62.7,Frying and Boiling
05-09-2024,08:58:53,36.3,0.2,638,64,113,188,204,35.9,18.9,62.1,Frying and Boiling
05-09-2024,08:58:58,35.5,0.2,637,76,113,187,203,35.9,18.9,74.3,Frying and Boiling
05-09-2024,08:59:04,36.9,0.2,635,79,113,186,202,35.9,18.9,67.5,Frying and Boiling
05-09-2024,08:59:10,36.7,0.2,634,88,114,187,204,35.9,18.9,65.9,Frying and Boiling
05-09-2024,08:59:15,36.5,0.2,634,90,114,187,203,35.9,18.9,62.4,Frying and Boiling
05-09-2024,08:59:21,31.3,0.2,634,95,116,190,205,35.9,18.9,63,Frying and Boiling
05-09-2024,08:59:26,34.6,0.2,634,80,127,208,238,35.9,18.9,61.5,Frying and Boiling
05-09-2024,08:59:32,34.4,0.2,635,86,150,263,316,35.9,18.9,62.4,Frying and Boiling
05-09-2024,08:59:38,35.5,0.2,637,87,158,280,341,36,19,63,Frying and Boiling
05-09-2024,08:59:43,31.8,0.2,639,77,161,294,362,36,19,62.7,Frying and Boiling
05-09-2024,08:59:49,31.7,0.2,641,69,167,306,382,36,19,62.1,Frying and Boiling
05-09-2024,08:59:54,33.7,0.2,644,84,169,312,390,36,19,75.1,Frying and Boiling
05-09-2024,09:00:00,33.5,0.2,646,94,174,324,406,36.1,19,74.4,Frying and Boiling
05-09-2024,09:00:06,31,0.2,649,89,175,331,417,36.1,19,62.7,Frying and Boiling
05-09-2024,09:00:11,30.4,0.2,651,96,176,331,420,36.1,19,63.3,Frying and Boiling
05-09-2024,09:00:17,29.6,0.2,654,95,179,340,426,36.1,19.1,62.4,Frying and Boiling
05-09-2024,09:00:22,32.9,0.2,655,106,180,342,427,36.1,19.1,61.8,Frying and Boiling
05-09-2024,09:00:28,32.7,0.2,657,105,180,342,426,36.2,19.1,61.8,Frying and Boiling
05-09-2024,09:00:33,33.8,0.2,660,100,181,344,427,36.2,19.1,62.4,Frying and Boiling
05-09-2024,09:00:39,33.8,0.2,664,99,181,344,426,36.2,19.1,62.7,Frying and Boiling
05-09-2024,09:00:45,33.1,0.2,668,103,180,344,424,36.2,19.1,83.6,Frying and Boiling
05-09-2024,09:00:50,32.4,0.2,675,113,181,345,425,36.2,19.1,63.3,Frying and Boiling
05-09-2024,09:00:56,32.2,0.2,681,115,181,344,421,36.2,19.1,65.2,Frying and Boiling
05-09-2024,09:01:01,33.5,0.2,688,122,181,341,417,36.2,19.1,66.6,Frying and Boiling
05-09-2024,09:01:07,33.3,0.2,693,123,181,339,413,36.3,19.1,66.8,Frying and Boiling
05-09-2024,09:01:13,32,0.2,697,121,182,338,411,36.3,19.1,65.5,Frying and Boiling
05-09-2024,09:01:18,31.8,0.2,699,130,181,334,406,36.3,19.1,62.7,Frying and Boiling
05-09-2024,09:01:24,31.8,0.2,700,134,184,333,404,36.3,19.1,62.7,Frying and Boiling
05-09-2024,09:01:29,33.1,0.2,701,132,184,332,402,36.3,19.1,62.1,Frying and Boiling
05-09-2024,09:01:35,32.9,0.2,703,119,185,331,400,36.3,19.1,62.1,Frying and Boiling
05-09-2024,09:01:41,31.8,0.2,703,114,185,331,399,36.3,19.1,61.8,Frying and Boiling
05-09-2024,09:01:46,31.7,0.2,703,117,187,330,398,36.3,19.1,73.1,Frying and Boiling
05-09-2024,09:01:52,32.9,0.2,703,123,188,329,397,36.3,19.1,62.1,Frying and Boiling
05-09-2024,09:01:57,32.9,0.2,702,140,190,330,398,36.3,19.1,75.1,Frying and Boiling
05-09-2024,09:02:03,31.7,0.2,702,172,195,333,402,36.3,19.2,76.3,Frying and Boiling
05-09-2024,09:02:09,31.3,0.2,702,197,204,369,440,36.4,19.2,62.7,Frying and Boiling
05-09-2024,09:02:14,29.4,0.2,700,200,218,397,465,36.4,19.2,62.7,Frying and Boiling
05-09-2024,09:02:20,32.7,0.2,697,189,221,403,469,36.4,19.2,61.8,Frying and Boiling
05-09-2024,09:02:25,32.7,0.2,693,180,224,407,471,36.4,19.2,66.1,Frying and Boiling
05-09-2024,09:02:31,32,0.2,689,188,226,409,471,36.4,19.1,66.1,Frying and Boiling
05-09-2024,09:02:36,29.3,0.2,684,191,226,408,468,36.3,19.2,61.8,Frying and Boiling
05-09-2024,09:02:42,27.8,0.2,681,189,225,405,464,36.4,19.2,63,Frying and Boiling
05-09-2024,09:02:48,31.7,0.2,675,204,224,402,459,36.4,19.2,77.3,Frying and Boiling
05-09-2024,09:02:53,31.7,0.2,671,196,222,396,453,36.4,19.2,62.7,Frying and Boiling
05-09-2024,09:02:59,27.4,0.2,665,191,219,390,444,36.4,19.2,62.1,Frying and Boiling
05-09-2024,09:03:04,26.8,0.2,659,221,217,383,436,36.4,19.2,63.3,Frying and Boiling
05-09-2024,09:03:10,25.2,0.2,651,214,212,373,425,36.4,19.2,68.8,Frying and Boiling
05-09-2024,09:03:16,31.7,0.2,644,185,210,370,420,36.4,19.2,67.2,Frying and Boiling
05-09-2024,09:03:21,31.7,0.2,637,153,206,359,409,36.4,19.1,62.4,Frying and Boiling
05-09-2024,09:03:27,31.7,0.2,630,150,203,354,402,36.3,19.1,62.7,Frying and Boiling
05-09-2024,09:03:32,31.7,0.2,622,141,200,341,388,36.3,19.1,75.6,Frying and Boiling
05-09-2024,09:03:38,30.1,0.2,613,145,197,331,375,36.3,19.1,63.3,Frying and Boiling
05-09-2024,09:03:44,31.7,0.2,604,143,192,319,363,36.3,19.2,62.7,Frying and Boiling
05-09-2024,09:03:49,31.7,0.2,597,126,185,307,350,36.4,19.1,63.6,Frying and Boiling
05-09-2024,09:03:55,31.5,0.2,589,104,180,297,339,36.3,19.1,67.8,Frying and Boiling
05-09-2024,09:04:00,31.5,0.2,583,90,177,293,333,36.3,19.1,76.6,Frying and Boiling
05-09-2024,09:04:06,30.3,0.2,576,83,173,283,323,36.3,19.1,73.6,Frying and Boiling
05-09-2024,09:04:12,31.7,0.2,570,69,167,275,310,36.3,19.1,63.3,Frying and Boiling
05-09-2024,09:04:17,31,0.2,564,69,162,264,297,36.3,19.1,63,Frying and Boiling
05-09-2024,09:04:23,31.7,0.2,559,69,158,255,286,36.3,19.1,62.4,Frying and Boiling
05-09-2024,09:04:28,31.5,0.2,554,49,156,250,279,36.3,19.1,61.8,Frying and Boiling
05-09-2024,09:04:34,30.1,0.2,551,29,150,241,269,36.3,19.1,70.7,Frying and Boiling
05-09-2024,09:04:39,31.5,0.2,546,10,139,222,249,36.3,19.1,70.7,Frying and Boiling
05-09-2024,09:04:45,31.5,0.2,541,4,129,203,231,36.2,19.1,62.4,Frying and Boiling
05-09-2024,09:04:51,31.5,0.2,535,0,116,189,209,36.2,19.1,62.7,Frying and Boiling
05-09-2024,09:04:56,30.6,0.2,530,0,114,185,204,36.2,19.1,62.1,Frying and Boiling
05-09-2024,09:05:02,26.5,0.2,524,0,111,181,201,36.2,19.1,63,Frying and Boiling
05-09-2024,09:05:07,28.1,0.2,520,0,109,176,198,36.2,19.1,63.3,Frying and Boiling
05-09-2024,09:05:13,31.5,0.2,517,0,108,171,195,36.2,19.1,71.4,Frying and Boiling
05-09-2024,09:05:19,31.5,0.2,513,0,106,166,190,36.2,19.1,70.6,Frying and Boiling
05-09-2024,09:05:24,27.9,0.2,509,0,104,163,185,36.2,19.1,63,Frying and Boiling
05-09-2024,09:05:30,27.8,0.2,504,0,103,162,183,36.2,19.1,63,Frying and Boiling
05-09-2024,09:05:35,27.6,0.2,499,0,102,159,179,36.1,19.1,67.5,Frying and Boiling
05-09-2024,09:05:41,31.5,0.2,492,0,99,155,173,36.1,19.1,62.1,Frying and Boiling
05-09-2024,09:05:47,31.3,0.2,487,0,97,152,170,36.1,19.1,64.1,Frying and Boiling
05-09-2024,09:05:52,26,0.2,482,0,96,149,166,36.1,19,61.8,Frying and Boiling
05-09-2024,09:05:58,24.2,0.2,479,0,94,145,163,36.1,19,63,Frying and Boiling
05-09-2024,09:06:03,31.3,0.2,476,0,93,143,160,36.1,19,81.4,Frying and Boiling
05-09-2024,09:06:09,31.3,0.2,475,0,93,140,158,36,19,62.1,Frying and Boiling
05-09-2024,09:06:14,31.3,0.2,473,0,92,139,156,36,19,62.7,Frying and Boiling
